Date of Journey,Departure Station,Arrival Destination,Departure Time,Departure Hour,DayOfWeek,IsWeekend,Month,IsPeakHour
2024-01-26,london euston,birmingham new street,2025-11-23 16:00:00,16,6,1,11,True
2024-01-26,london st pancras,birmingham new street,2025-11-23 16:00:00,16,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 16:00:00,16,6,1,11,True
2024-01-26,birmingham new street,manchester piccadilly,2025-11-23 16:15:00,16,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 16:15:00,16,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 16:15:00,16,6,1,11,True
2024-01-25,london kings cross,york,2025-11-23 19:30:00,19,6,1,11,True
2024-01-25,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-01-25,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,london euston,manchester piccadilly,2025-11-23 17:00:00,17,6,1,11,True
2024-01-25,london euston,birmingham new street,2025-11-23 20:00:00,20,6,1,11,False
2024-01-25,london euston,birmingham new street,2025-11-23 20:00:00,20,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 17:00:00,17,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 17:00:00,17,6,1,11,True
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 17:15:00,17,6,1,11,True
2024-01-25,london st pancras,birmingham new street,2025-11-23 20:30:00,20,6,1,11,False
2024-02-06,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,london st pancras,birmingham new street,2025-11-23 17:45:00,17,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 17:45:00,17,6,1,11,True
2024-02-05,london euston,birmingham new street,2025-11-23 17:45:00,17,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 17:45:00,17,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 17:45:00,17,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 17:45:00,17,6,1,11,True
2024-01-26,london st pancras,birmingham new street,2025-11-23 18:15:00,18,6,1,11,True
2024-01-26,birmingham new street,liverpool lime street,2025-11-23 18:30:00,18,6,1,11,True
2024-01-26,birmingham new street,york,2025-11-23 18:30:00,18,6,1,11,True
2024-01-26,birmingham new street,york,2025-11-23 18:30:00,18,6,1,11,True
2024-01-26,birmingham new street,liverpool lime street,2025-11-23 18:30:00,18,6,1,11,True
2024-01-25,london paddington,reading,2025-11-23 21:30:00,21,6,1,11,False
2024-01-26,birmingham new street,coventry,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,birmingham new street,tamworth,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 17:45:00,17,6,1,11,True
2024-01-26,birmingham new street,tamworth,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,birmingham new street,nuneaton,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,london st pancras,birmingham new street,2025-11-23 18:45:00,18,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 17:45:00,17,6,1,11,True
2024-01-26,london st pancras,birmingham new street,2025-11-23 19:00:00,19,6,1,11,True
2024-01-25,london euston,birmingham new street,2025-11-23 22:00:00,22,6,1,11,False
2024-01-25,london euston,manchester piccadilly,2025-11-23 22:15:00,22,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 19:15:00,19,6,1,11,True
2024-01-25,london kings cross,york,2025-11-23 22:15:00,22,6,1,11,False
2024-01-25,london kings cross,york,2025-11-23 22:15:00,22,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 19:45:00,19,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 19:45:00,19,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 20:00:00,20,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 20:45:00,20,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 21:15:00,21,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 21:15:00,21,6,1,11,False
2024-02-09,liverpool lime street,manchester piccadilly,2025-11-23 21:30:00,21,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 21:30:00,21,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 21:30:00,21,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 01:00:00,1,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 22:15:00,22,6,1,11,False
2024-01-26,london kings cross,york,2025-11-23 22:15:00,22,6,1,11,False
2024-01-27,london st pancras,birmingham new street,2025-11-23 22:30:00,22,6,1,11,False
2024-01-26,manchester piccadilly,london paddington,2025-11-23 01:45:00,1,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 02:00:00,2,6,1,11,False
2024-01-26,manchester piccadilly,nottingham,2025-11-23 02:00:00,2,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 02:00:00,2,6,1,11,False
2024-01-26,london st pancras,birmingham new street,2025-11-23 02:00:00,2,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 02:15:00,2,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 23:15:00,23,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 02:15:00,2,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 02:15:00,2,6,1,11,False
2024-01-26,london st pancras,birmingham new street,2025-11-23 23:30:00,23,6,1,11,False
2024-01-27,london paddington,reading,2025-11-23 23:30:00,23,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 23:30:00,23,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 23:45:00,23,6,1,11,False
2024-01-26,york,durham,2025-11-23 23:45:00,23,6,1,11,False
2024-01-26,york,durham,2025-11-23 23:45:00,23,6,1,11,False
2024-01-27,reading,london paddington,2025-11-23 23:45:00,23,6,1,11,False
2024-01-26,london kings cross,york,2025-11-23 02:45:00,2,6,1,11,False
2024-01-27,york,durham,2025-11-23 23:45:00,23,6,1,11,False
2024-01-27,london st pancras,birmingham new street,2025-11-23 00:00:00,0,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 00:15:00,0,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 00:30:00,0,6,1,11,False
2024-02-10,liverpool lime street,manchester piccadilly,2025-11-23 00:30:00,0,6,1,11,False
2024-01-26,manchester piccadilly,london euston,2025-11-23 03:30:00,3,6,1,11,False
2024-01-26,manchester piccadilly,london euston,2025-11-23 03:30:00,3,6,1,11,False
2024-02-01,liverpool lime street,manchester piccadilly,2025-11-23 00:30:00,0,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 03:45:00,3,6,1,11,False
2024-01-26,london kings cross,york,2025-11-23 04:00:00,4,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 04:00:00,4,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 04:15:00,4,6,1,11,False
2024-01-26,birmingham new street,london st pancras,2025-11-23 04:30:00,4,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 01:30:00,1,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 01:30:00,1,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 01:45:00,1,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 02:00:00,2,6,1,11,False
2024-01-27,london paddington,reading,2025-11-23 02:15:00,2,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 02:15:00,2,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 02:15:00,2,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 02:15:00,2,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 05:15:00,5,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 02:15:00,2,6,1,11,False
2024-01-26,london st pancras,birmingham new street,2025-11-23 05:30:00,5,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 05:45:00,5,6,1,11,False
2024-01-26,liverpool lime street,london euston,2025-11-23 09:30:00,9,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 06:00:00,6,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 06:15:00,6,6,1,11,False
2024-01-26,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 06:15:00,6,6,1,11,False
2024-01-26,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-01-27,london paddington,reading,2025-11-23 03:15:00,3,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 06:15:00,6,6,1,11,False
2024-01-26,york,peterborough,2025-11-23 06:15:00,6,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 06:15:00,6,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 06:15:00,6,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 06:30:00,6,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-01-26,london st pancras,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-01-26,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-01-26,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-01-26,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 03:45:00,3,6,1,11,False
2024-01-26,oxford,bristol temple meads,2025-11-23 07:00:00,7,6,1,11,True
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 04:00:00,4,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 07:00:00,7,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 07:00:00,7,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 09:30:00,9,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 07:15:00,7,6,1,11,True
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 04:15:00,4,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 04:15:00,4,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 04:15:00,4,6,1,11,False
2024-01-26,york,peterborough,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,york,doncaster,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,york,peterborough,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,liverpool lime street,crewe,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,liverpool lime street,crewe,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london st pancras,birmingham new street,2025-11-23 04:45:00,4,6,1,11,False
2024-01-26,manchester piccadilly,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-01-27,london paddington,liverpool lime street,2025-11-23 05:00:00,5,6,1,11,False
2024-01-26,reading,oxford,2025-11-23 08:00:00,8,6,1,11,True
2024-01-26,reading,oxford,2025-11-23 08:00:00,8,6,1,11,True
2024-01-26,london euston,birmingham new street,2025-11-23 08:00:00,8,6,1,11,True
2024-01-26,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-01-27,london kings cross,york,2025-11-23 05:00:00,5,6,1,11,False
2024-01-26,london euston,manchester piccadilly,2025-11-23 08:00:00,8,6,1,11,True
2024-01-26,reading,oxford,2025-11-23 08:00:00,8,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 08:15:00,8,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 08:15:00,8,6,1,11,True
2024-01-27,london euston,birmingham new street,2025-11-23 05:15:00,5,6,1,11,False
2024-01-26,london paddington,reading,2025-11-23 08:30:00,8,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-01-26,london kings cross,edinburgh waverley,2025-11-23 16:00:00,16,6,1,11,True
2024-01-27,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-02-02,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-01-27,manchester piccadilly,liverpool lime street,2025-11-23 06:15:00,6,6,1,11,False
2024-02-03,reading,didcot,2025-11-23 06:15:00,6,6,1,11,False
2024-01-27,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,manchester piccadilly,liverpool lime street,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-02-02,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,london kings cross,york,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,london euston,manchester piccadilly,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-01-27,birmingham new street,stafford,2025-11-23 06:30:00,6,6,1,11,False
2024-02-10,liverpool lime street,manchester piccadilly,2025-11-23 06:45:00,6,6,1,11,False
2024-01-27,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london kings cross,york,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-01-27,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-02-05,london kings cross,york,2025-11-23 07:15:00,7,6,1,11,True
2024-01-27,london paddington,london waterloo,2025-11-23 07:30:00,7,6,1,11,True
2024-02-10,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-01-27,london paddington,london waterloo,2025-11-23 07:30:00,7,6,1,11,True
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 07:30:00,7,6,1,11,True
2024-01-27,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-01-27,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-01-27,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-02-06,york,doncaster,2025-11-23 07:30:00,7,6,1,11,True
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 09:45:00,9,6,1,11,True
2024-01-27,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-02-05,manchester piccadilly,liverpool lime street,2025-11-23 08:00:00,8,6,1,11,True
2024-01-27,london st pancras,birmingham new street,2025-11-23 08:00:00,8,6,1,11,True
2024-01-27,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-01-26,london st pancras,birmingham new street,2025-11-23 11:00:00,11,6,1,11,False
2024-01-27,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 11:15:00,11,6,1,11,False
2024-01-27,london euston,birmingham new street,2025-11-23 08:15:00,8,6,1,11,True
2024-01-27,london kings cross,liverpool lime street,2025-11-23 08:15:00,8,6,1,11,True
2024-01-27,london paddington,reading,2025-11-23 08:30:00,8,6,1,11,True
2024-01-26,london kings cross,york,2025-11-23 11:45:00,11,6,1,11,False
2024-01-26,london st pancras,birmingham new street,2025-11-23 11:45:00,11,6,1,11,False
2024-01-26,london kings cross,york,2025-11-23 11:45:00,11,6,1,11,False
2024-01-26,birmingham new street,london st pancras,2025-11-23 12:00:00,12,6,1,11,False
2024-01-26,london st pancras,birmingham new street,2025-11-23 12:00:00,12,6,1,11,False
2024-01-27,birmingham new street,london st pancras,2025-11-23 09:00:00,9,6,1,11,True
2024-02-06,manchester piccadilly,liverpool lime street,2025-11-23 09:00:00,9,6,1,11,True
2024-01-26,birmingham new street,manchester piccadilly,2025-11-23 11:15:00,11,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 09:15:00,9,6,1,11,True
2024-01-26,london euston,manchester piccadilly,2025-11-23 12:45:00,12,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 12:45:00,12,6,1,11,False
2024-01-26,london euston,birmingham new street,2025-11-23 13:15:00,13,6,1,11,False
2024-01-27,manchester piccadilly,liverpool lime street,2025-11-23 10:30:00,10,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 13:30:00,13,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 13:30:00,13,6,1,11,False
2024-02-05,liverpool lime street,manchester piccadilly,2025-11-23 10:30:00,10,6,1,11,False
2024-01-26,manchester piccadilly,liverpool lime street,2025-11-23 13:30:00,13,6,1,11,False
2024-02-03,manchester piccadilly,liverpool lime street,2025-11-23 11:00:00,11,6,1,11,False
2024-01-27,liverpool lime street,manchester piccadilly,2025-11-23 11:00:00,11,6,1,11,False
2024-01-27,london st pancras,birmingham new street,2025-11-23 11:00:00,11,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 14:15:00,14,6,1,11,False
2024-01-26,london kings cross,york,2025-11-23 14:30:00,14,6,1,11,False
2024-01-26,manchester piccadilly,london euston,2025-11-23 14:45:00,14,6,1,11,False
2024-01-27,london st pancras,birmingham new street,2025-11-23 11:45:00,11,6,1,11,False
2024-01-26,liverpool lime street,manchester piccadilly,2025-11-23 14:45:00,14,6,1,11,False
2024-01-27,london st pancras,birmingham new street,2025-11-23 12:00:00,12,6,1,11,False
